identificacion,fecha,precio,dormitorios,baños,metros2habitable,metros2lote,metros2arriba,metros2sotano,pisos,año_construccion,año_renovacion,latitud,longitud
3361401210,20141231T000000,209000.0,2,1.0,99.40621,568.56636,99.40621,0.0,1.0,1962,0,47.4989,-122.317
1431600180,20150403T000000,335000.0,5,3.0,247.12198,715.3531,155.14801,91.97397,1.5,1962,0,47.46,-122.174
7454001120,20141212T000000,285950.0,2,1.0,65.96113,661.46936,65.96113,0.0,1.0,1942,0,47.5122,-122.374
5561100180,20141107T000000,645000.0,5,2.25,310.29602,4875.177828,310.29602,0.0,2.0,1975,0,47.4553,-121.987
8658303080,20141223T000000,312000.0,2,1.0,107.76748,696.7725,107.76748,0.0,1.5,1916,0,47.6499,-121.916
6795100589,20141010T000000,663000.0,3,2.25,263.84452,5544.172331,146.78674,117.05778,1.0,1967,0,47.5828,-122.044
3345100184,20141020T000000,443950.0,3,1.75,185.806,3344.508,185.806,0.0,1.0,1946,1995,47.5217,-122.182
9284801165,20140530T000000,315000.0,3,2.0,98.47718,534.19225,98.47718,0.0,1.0,1981,0,47.5523,-122.372
7229100180,20150323T000000,302200.0,4,1.5,160.72219,965.819588,160.72219,0.0,1.0,1964,0,47.4497,-122.168
9808630120,20150108T000000,770000.0,3,2.5,203.45757,246.936174,203.45757,0.0,2.0,1979,0,47.6528,-122.203
2473411210,20150122T000000,374950.0,4,1.75,154.21898,758.08848,154.21898,0.0,1.0,1974,0,47.4483,-122.129
8029500180,20140611T000000,330000.0,3,2.5,205.31563,702.067971,205.31563,0.0,2.0,1989,0,47.3079,-122.393
3438503014,20141020T000000,230000.0,2,1.0,80.82561,652.17906,52.95471,27.8709,1.0,1942,0,47.5404,-122.352
5100403882,20150427T000000,967000.0,4,2.5,287.9993,673.54675,287.9993,0.0,2.0,2010,0,47.6961,-122.316
6909200401,20140908T000000,536500.0,4,2.5,159.79316,326.554045,136.56741,23.22575,2.0,2000,0,47.591,-122.293
2113700360,20140627T000000,315000.0,6,4.0,289.85735999999997,393.90872,194.16727,95.69009,2.0,1993,0,47.5305,-122.353
2028701075,20140716T000000,626000.0,3,1.0,96.61912,393.90872,79.89658,16.72254,1.0,1924,0,47.6768,-122.367
3755200220,20140718T000000,334009.0,4,2.0,153.28995,864.462415,153.28995,0.0,1.0,1960,0,47.7183,-122.213
2767800065,20150129T000000,429000.0,2,1.0,93.83203,464.515,93.83203,0.0,1.0,1924,0,47.6715,-122.365
1136100087,20150205T000000,818000.0,4,2.5,373.47006,4127.773193,373.47006,0.0,2.0,1987,0,47.7467,-122.132
3422059257,20140828T000000,326000.0,5,2.75,201.227898,589.190826,201.227898,0.0,2.0,2013,0,47.3461,-122.152
3438502083,20140612T000000,310000.0,5,3.0,174.65764,464.515,102.1933,72.46433999999999,1.0,1997,0,47.5453,-122.363
930000234,20150421T000000,525000.0,4,2.0,209.96078,713.49504,104.98039,104.98039,1.0,1947,0,47.7193,-122.361
2475200330,20150403T000000,350000.0,3,2.25,186.73503,408.7732,186.73503,0.0,1.5,1986,0,47.4735,-122.189
6352600650,20150402T000000,936000.0,4,2.5,309.36699,826.557991,309.36699,0.0,2.0,2001,0,47.6484,-122.08
4415600040,20141129T000000,226000.0,3,1.0,141.21256,668.9016,95.69009,45.52247,1.0,1954,0,47.4527,-122.352
7974700150,20150501T000000,1250000.0,5,3.5,326.08953,445.748594,250.8381,75.25143,2.0,2008,0,47.669,-122.282
820079043,20140819T000000,428000.0,3,1.75,146.78674,47105.351314,146.78674,0.0,1.0,1985,0,47.2303,-121.936
8910500150,20140529T000000,329932.0,3,1.5,135.63838,468.23112,102.1933,33.44508,1.0,1971,0,47.7112,-122.357
8910500150,20150120T000000,539000.0,3,1.5,135.63838,468.23112,102.1933,33.44508,1.0,1971,0,47.7112,-122.357
1938400410,20150310T000000,275000.0,3,1.75,153.28995,715.3531,153.28995,0.0,1.0,1977,0,47.3155,-122.365
7338200180,20140910T000000,590000.0,4,2.5,247.12198,3252.53403,247.12198,0.0,2.0,1993,0,47.4816,-121.714
3636800180,20150123T000000,782000.0,4,2.5,326.08953,2285.785412,326.08953,0.0,2.0,1997,0,47.6772,-122.056
9545240180,20140616T000000,575000.0,4,2.5,196.95436,892.147509,196.95436,0.0,2.0,1985,0,47.5348,-122.053
3293700482,20150114T000000,509000.0,3,2.25,165.36734,865.391445,165.36734,0.0,2.0,1996,0,47.7484,-122.353
7968000120,20140509T000000,290000.0,4,2.5,185.806,1235.6099,111.4836,74.3224,1.0,1968,0,47.353,-122.294
7655900062,20140728T000000,305240.0,3,1.0,120.7739,836.127,120.7739,0.0,1.0,1956,0,47.7352,-122.337
4321200970,20140610T000000,555000.0,3,2.0,202.52854,462.285328,156.07704,46.4515,1.5,1930,0,47.573,-122.38
8645540040,20140725T000000,317000.0,3,2.0,166.29637,764.405884,129.13517,37.1612,1.0,1980,0,47.4658,-122.172
7504200120,20140613T000000,430000.0,3,2.0,177.44473,468.23112,177.44473,0.0,1.5,1971,0,47.6312,-122.061
3867400175,20150224T000000,850000.0,2,1.5,167.2254,384.990032,83.6127,83.6127,1.0,1962,0,47.5934,-122.39
4022906222,20141126T000000,469000.0,3,2.25,243.40586,990.253077,154.21898,89.18688,1.0,1976,0,47.7643,-122.273
7346600092,20140730T000000,327200.0,2,2.0,133.78032,782.707775,133.78032,0.0,1.0,1942,1983,47.4831,-122.296
3222049044,20140612T000000,835000.0,3,3.0,259.19937,1163.424269,148.6448,110.55457,2.0,1977,0,47.3571,-122.324
1843100580,20140903T000000,360000.0,4,2.5,217.39302,1249.080835,217.39302,0.0,2.0,1990,0,47.374,-122.125
393000142,20141211T000000,372000.0,4,2.5,192.30921,804.354174,192.30921,0.0,2.0,1999,0,47.5072,-122.257
3288200360,20150326T000000,453000.0,3,1.0,200.67048,1066.898052,200.67048,0.0,1.5,1968,0,47.7277,-122.185
5379800040,20140813T000000,275000.0,2,1.75,194.16727,1051.383251,101.26427,92.903,1.0,1931,0,47.4594,-122.279
6843600040,20140702T000000,475000.0,4,2.5,189.52212,674.47578,189.52212,0.0,2.0,1963,0,47.7399,-122.332
1091500120,20150213T000000,310000.0,4,2.75,181.16085,903.01716,130.0642,51.09665,1.0,1986,0,47.3969,-122.205
7148200040,20150210T000000,173000.0,4,2.0,111.4836,785.95938,111.4836,0.0,1.0,1957,0,47.4413,-122.277
1623089025,20150403T000000,313500.0,5,3.0,208.10272,8822.06888,208.10272,0.0,1.0,1985,0,47.481,-121.788
3278600760,20140729T000000,345000.0,3,2.5,126.34808,138.332567,126.34808,0.0,2.0,2007,0,47.549,-122.372
1226039054,20150316T000000,436000.0,3,1.5,139.3545,947.6106,120.7739,18.5806,1.0,1955,0,47.7598,-122.359
798000145,20140924T000000,244500.0,2,1.75,120.7739,1347.0935,60.38695,60.38695,1.0,1939,0,47.4989,-122.329
7905400040,20140711T000000,206000.0,3,1.75,105.90942,910.4494,105.90942,0.0,1.0,1968,0,47.3063,-122.27
3825310720,20150421T000000,890000.0,4,2.5,272.20579,850.805674,272.20579,0.0,2.0,2005,0,47.7065,-122.13
4137000540,20150122T000000,329950.0,4,2.25,198.81242,824.421222,198.81242,0.0,2.0,1986,0,47.2654,-122.217
120059044,20150217T000000,250000.0,3,1.75,151.246084,26603.238565,151.246084,0.0,1.0,1996,0,47.2558,-122.122
420069021,20141027T000000,246000.0,3,2.0,184.87697,18939.298483,184.87697,0.0,1.0,1949,0,47.2507,-122.039
622100092,20140716T000000,440000.0,3,1.75,181.16085,1834.555541,106.83845,74.3224,1.0,1979,0,47.7685,-122.162
3876312620,20140924T000000,395000.0,4,1.75,177.44473,754.093651,135.63838,41.80635,1.0,1975,0,47.7344,-122.173
3331001165,20140926T000000,305000.0,3,1.0,76.18046,478.45045,76.18046,0.0,1.0,1918,0,47.5514,-122.284
2019200220,20140923T000000,160000.0,3,2.25,136.56741,806.583846,107.76748,28.79993,1.0,1985,0,47.2729,-122.299
2019200220,20150226T000000,269000.0,3,2.25,136.56741,806.583846,107.76748,28.79993,1.0,1985,0,47.2729,-122.299
7956200220,20140811T000000,169500.0,3,1.0,98.47718,931.166769,98.47718,0.0,1.0,1962,0,47.2869,-122.36
6632900452,20141205T000000,690500.0,4,2.75,290.78639,828.69476,290.78639,0.0,2.0,2014,0,47.7397,-122.316
8165100035,20141203T000000,245560.0,2,1.5,117.05778,900.508779,117.05778,0.0,1.0,1957,0,47.7775,-122.365
9264930970,20150311T000000,345000.0,4,2.75,204.3866,1254.004694,204.3866,0.0,2.0,1987,0,47.3148,-122.35
3344500085,20141015T000000,383000.0,4,1.75,239.68974,1821.549121,119.84487,119.84487,1.0,1958,0,47.5067,-122.197
3320000222,20140827T000000,388500.0,3,2.25,125.41905,87.700432,97.54814999999999,27.8709,2.0,2007,0,47.5997,-122.312
3375300210,20140918T000000,250000.0,3,1.75,125.41905,794.134844,125.41905,0.0,1.0,1985,0,47.3179,-122.33
5469500580,20150203T000000,455500.0,3,1.75,212.74787,1765.157,153.28995,59.45792,1.0,1973,0,47.3837,-122.158
8146100610,20141201T000000,672000.0,3,1.0,113.34166,796.457419,113.34166,0.0,1.0,1954,0,47.6088,-122.193
3223059123,20140630T000000,550000.0,4,1.5,255.48325,11938.221306,139.3545,116.12875,1.0,1958,0,47.4345,-122.198
2325059101,20150506T000000,487000.0,3,1.75,132.85129,1173.550696,132.85129,0.0,1.0,1959,0,47.6371,-122.123
9475710040,20140820T000000,291375.0,4,2.5,206.24466,579.064399,206.24466,0.0,2.0,2001,0,47.4887,-122.15
9310300175,20150304T000000,225000.0,3,1.0,138.42547,1472.51255,138.42547,0.0,1.0,1946,0,47.7411,-122.347
8099900040,20141111T000000,519950.0,5,3.5,226.68332,947.6106,226.68332,0.0,2.0,1974,0,47.5814,-122.003
3224800120,20140826T000000,250000.0,3,2.5,192.30921,780.3851999999999,192.30921,0.0,2.0,1990,0,47.3099,-122.206
4232903265,20140918T000000,614950.0,3,1.0,139.3545,222.9672,139.3545,0.0,1.5,1900,0,47.6333,-122.362
8861500065,20150114T000000,599500.0,4,2.25,187.66406,953.18478,187.66406,0.0,2.0,1984,0,47.6801,-122.114
3585300365,20140924T000000,625000.0,4,1.5,203.45757,1269.05498,203.45757,0.0,1.0,1952,0,47.7658,-122.37
8019200360,20150506T000000,248500.0,2,1.0,72.46433999999999,934.975792,72.46433999999999,0.0,1.0,1958,0,47.4913,-122.318
2862100205,20140930T000000,469950.0,5,2.0,113.34166,390.19259999999997,101.26427,12.07739,1.0,1921,0,47.6677,-122.321
7420100040,20150422T000000,525000.0,3,1.5,170.94152,1017.845268,170.94152,0.0,1.0,1970,0,47.6746,-122.164
223039229,20140902T000000,787500.0,2,2.5,222.03817,643.631984,168.15443,53.88374,2.0,1949,1982,47.5101,-122.391
7967950040,20150416T000000,485000.0,4,2.5,344.67013,1480.409305,197.88339,146.78674,1.0,2005,0,47.3528,-122.267
1443500120,20150407T000000,310000.0,2,1.0,69.67725,499.725237,69.67725,0.0,1.0,1919,0,47.5324,-122.272
3920000040,20141010T000000,280000.0,5,2.0,196.02533,735.698857,103.12233,92.903,1.0,1966,0,47.5164,-122.267
126059021,20150402T000000,200000.0,4,1.0,94.76106,3991.670298,94.76106,0.0,1.5,1922,0,47.7617,-122.11
8106300970,20141010T000000,490000.0,3,2.5,286.14124,684.044789,286.14124,0.0,2.0,2006,0,47.4473,-122.205
9320900610,20141231T000000,146000.0,3,1.0,83.6127,443.14731,83.6127,0.0,1.0,1969,2009,47.3038,-122.362
5647900650,20141120T000000,500000.0,5,3.0,345.59916,2366.611022,194.16727,151.43189,2.0,1986,0,47.3296,-122.256
1432701430,20140910T000000,242500.0,3,1.0,87.32882,685.62414,87.32882,0.0,1.0,1959,0,47.4516,-122.175
6632300477,20141006T000000,324950.0,3,1.0,96.61912,677.077064,96.61912,0.0,1.0,1959,0,47.7287,-122.311
9476200150,20150416T000000,231500.0,2,1.0,92.903,707.4563449999999,92.903,0.0,1.0,1943,0,47.49,-122.191
8029500450,20140529T000000,300000.0,3,2.5,193.23824,912.957781,193.23824,0.0,2.0,1989,0,47.3058,-122.394
9510320150,20141202T000000,545000.0,4,2.5,232.2575,4700.427285,232.2575,0.0,2.0,1997,0,47.4736,-121.731
415100085,20150217T000000,350000.0,3,1.0,97.54814999999999,797.386449,97.54814999999999,0.0,1.0,1955,0,47.7451,-122.339
8562850150,20140523T000000,467100.0,3,1.75,150.50286,803.146435,110.55457,39.94829,1.0,1973,0,47.6651,-122.151
1951600150,20150408T000000,180000.0,3,1.0,149.57383,789.6754999999999,149.57383,0.0,1.5,1959,0,47.3717,-122.297
6745700150,20140710T000000,749000.0,4,1.5,197.88339,464.515,197.88339,0.0,2.0,1920,0,47.5828,-122.291
9211520410,20141009T000000,245000.0,3,2.5,135.63838,1077.024479,135.63838,0.0,2.0,1989,0,47.2984,-122.385
3388000040,20140819T000000,260000.0,5,1.0,148.6448,682.83705,148.6448,0.0,1.0,1962,0,47.3943,-122.196
3566800040,20140607T000000,490000.0,3,3.0,160.72219,273.13482,160.72219,0.0,3.0,1985,0,47.6911,-122.392
4221250120,20140827T000000,565000.0,4,2.5,211.81884,427.539606,211.81884,0.0,2.0,2003,0,47.5895,-122.019
1402600040,20140825T000000,330000.0,4,2.25,225.75429,695.84347,225.75429,0.0,2.0,1983,0,47.4406,-122.139
2720000120,20141104T000000,295000.0,3,1.0,128.20614,703.740225,128.20614,0.0,1.0,1963,0,47.5139,-122.187
3359500665,20141009T000000,725000.0,3,1.5,166.29637,557.418,166.29637,0.0,1.5,1903,0,47.6754,-122.325
7732650040,20140903T000000,1135000.0,4,2.5,313.08311,984.9576059999999,313.08311,0.0,2.0,1999,0,47.6591,-122.147
2874600040,20140804T000000,680000.0,3,2.25,271.27676,585.2889,158.86413,112.41263,1.0,1956,0,47.7065,-122.37
6154900065,20141030T000000,490000.0,2,1.0,202.52854,863.9979,101.26427,101.26427,1.0,1947,0,47.7032,-122.371
3491300180,20150427T000000,635000.0,3,1.75,137.49644,648.927455,111.4836,26.01284,1.5,1926,0,47.686,-122.374
619079096,20150406T000000,750000.0,3,2.5,218.32205,66489.74807,218.32205,0.0,1.5,1979,0,47.1622,-121.971
9264920620,20141209T000000,330000.0,4,2.25,226.68332,752.328494,226.68332,0.0,2.0,1983,0,47.3126,-122.346
7899800730,20150324T000000,270000.0,3,2.5,125.41905,110.461667,100.33524,25.08381,2.0,2007,0,47.5218,-122.358
8944750730,20140514T000000,340000.0,3,2.25,183.01891,345.227548,183.01891,0.0,2.0,1997,0,47.4907,-122.167
2922703150,20150304T000000,413252.0,3,0.75,103.12233,367.89588,103.12233,0.0,1.0,1951,0,47.6834,-122.366
293610040,20150210T000000,600000.0,4,2.75,274.06385,539.116109,274.06385,0.0,2.0,2007,0,47.7368,-122.231
7215720410,20150415T000000,726888.0,5,3.0,275.92191,674.568683,275.92191,0.0,2.0,1999,0,47.5994,-122.019
5550300175,20141206T000000,285000.0,2,1.0,66.89016,594.5792,66.89016,0.0,1.0,1943,0,47.5286,-122.368
1588600040,20150206T000000,365000.0,2,1.0,71.53531,527.68904,71.53531,0.0,1.0,1929,0,47.6951,-122.366
7819000040,20150309T000000,295000.0,4,2.0,153.28995,668.9016,153.28995,0.0,1.0,1964,0,47.7543,-122.344
1839920180,20150318T000000,460000.0,3,2.25,150.50286,682.83705,108.69651,41.80635,1.0,1969,0,47.7248,-122.179
2560803085,20140925T000000,230000.0,3,1.5,140.28353,983.656964,140.28353,0.0,1.5,1947,0,47.3775,-122.319
6414100133,20140522T000000,337000.0,3,1.0,99.40621,567.544427,99.40621,0.0,1.0,1951,0,47.7207,-122.32
164000174,20140908T000000,300000.0,3,1.0,93.83203,585.2889,93.83203,0.0,1.0,1957,0,47.7304,-122.352
1118001201,20150130T000000,2300000.0,4,2.5,313.08311,780.571006,208.10272,104.98039,1.0,1962,0,47.6349,-122.29
5104510720,20141210T000000,360000.0,4,2.5,185.806,510.9665,185.806,0.0,2.0,2003,0,47.3552,-122.014
3904910650,20150316T000000,585000.0,3,2.5,191.38018,1006.9756169999999,191.38018,0.0,2.0,1987,0,47.5675,-122.016
9211500620,20141008T000000,182700.0,3,2.25,161.65122,617.80495,115.19972,46.4515,1.0,1978,0,47.2979,-122.379
9211500620,20150428T000000,305000.0,3,2.25,161.65122,617.80495,115.19972,46.4515,1.0,1978,0,47.2979,-122.379
6402710120,20140505T000000,309950.0,3,2.5,174.65764,728.173714,174.65764,0.0,2.0,1994,0,47.4439,-122.19
1245001739,20150316T000000,550000.0,3,1.0,89.18688,1163.795881,89.18688,0.0,1.0,1972,0,47.6891,-122.203
6817850040,20141111T000000,825000.0,3,2.5,304.72184,2453.846939,248.05101,56.67083,1.0,1985,0,47.6395,-122.05
9839301165,20141001T000000,998500.0,2,1.0,145.85771,408.7732,145.85771,0.0,1.5,1914,0,47.6112,-122.293
1854900410,20141101T000000,644500.0,4,2.5,277.77997,496.287826,277.77997,0.0,2.0,2004,0,47.6124,-122.009
2787700180,20150112T000000,320000.0,3,2.0,116.12875,802.310308,116.12875,0.0,1.0,1968,0,47.5066,-122.159
1843130210,20141015T000000,266950.0,3,2.5,178.37376,446.213109,178.37376,0.0,2.0,2005,0,47.3745,-122.127
205000450,20140514T000000,633100.0,4,2.5,229.47041,3094.134415,229.47041,0.0,2.0,1993,0,47.6303,-121.99
3626039279,20140805T000000,395000.0,2,1.0,89.18688,622.4501,89.18688,0.0,1.0,1951,0,47.6955,-122.357
3126049261,20150316T000000,259250.0,3,1.0,87.32882,548.499312,87.32882,0.0,1.0,1947,0,47.699,-122.35
8658303265,20141106T000000,300000.0,3,1.0,117.05778,464.515,117.05778,0.0,1.0,1968,0,47.6492,-121.915
2421059009,20150220T000000,413000.0,3,1.75,211.81884,12949.934976,211.81884,0.0,1.0,1977,0,47.291,-122.118
3111300040,20140801T000000,435000.0,3,2.25,161.65122,788.839373,115.19972,46.4515,1.0,1958,0,47.7758,-122.379
1770000330,20141003T000000,500000.0,4,2.75,244.33489,1393.545,157.00607,87.32882,1.0,1976,0,47.7425,-122.089
4174600264,20140801T000000,402000.0,4,1.75,225.75429,509.201343,132.85129,92.903,1.0,1953,0,47.5569,-122.298
822039025,20150501T000000,777700.0,3,2.5,209.96078,23361.38838,209.96078,0.0,1.5,1995,0,47.4096,-122.449
9521101065,20150323T000000,580000.0,2,1.5,113.34166,464.515,113.34166,0.0,1.0,1938,0,47.6624,-122.348
3244500158,20140908T000000,570000.0,3,1.75,239.68974,3752.537976,129.13517,110.55457,1.0,1986,0,47.7637,-122.134
3603000410,20141208T000000,174950.0,2,1.0,67.81919,557.418,67.81919,0.0,1.0,1950,1985,47.3832,-122.3
7548300441,20140507T000000,300000.0,2,1.0,70.60628,278.801903,70.60628,0.0,1.0,1913,0,47.5874,-122.311
3034200142,20140923T000000,435000.0,3,1.5,161.65122,649.206164,148.6448,13.00642,1.0,1950,0,47.7211,-122.33
8651611590,20140528T000000,840000.0,4,2.5,317.72826,780.849715,317.72826,0.0,2.0,2000,0,47.6328,-122.064
2978800120,20140618T000000,469000.0,5,2.5,208.10272,700.767329,105.90942,102.1933,1.0,1966,0,47.7756,-122.372
7011200515,20141112T000000,870000.0,4,1.75,178.37376,334.4508,178.37376,0.0,2.0,1907,0,47.6382,-122.368
7199340620,20140604T000000,532000.0,4,1.75,187.66406,653.015187,132.85129,54.81277,1.0,1979,0,47.6983,-122.127
7291700065,20150326T000000,455000.0,4,1.5,174.65764,1059.0942,118.91584,55.7418,1.0,1955,0,47.7718,-122.381
2129700142,20140731T000000,201000.0,3,1.0,93.83203,2348.309131,93.83203,0.0,1.0,1961,0,47.7242,-121.951
318300040,20140923T000000,649000.0,5,3.25,370.68297,1215.821561,222.9672,147.71577,2.0,1991,0,47.3632,-122.061
5101400871,20150524T000000,445500.0,2,1.75,129.13517,619.66301,66.89016,62.24501,1.0,1941,0,47.6914,-122.308
2561360120,20140527T000000,475000.0,3,2.0,114.27069,1068.570306,114.27069,0.0,1.0,1984,0,47.7017,-122.127
293800120,20150430T000000,590000.0,4,2.5,273.13482,2695.394739,273.13482,0.0,2.0,1992,0,47.7635,-122.044
2595300155,20150224T000000,565000.0,4,1.5,203.45757,770.723288,203.45757,0.0,2.0,1935,1963,47.5158,-122.385
2853600155,20140915T000000,110000.0,1,1.0,59.45792,955.04284,59.45792,0.0,1.0,1920,0,47.5144,-122.368
4365200555,20141219T000000,375000.0,3,2.5,155.14801,719.06922,104.98039,50.16762,1.0,1974,0,47.5222,-122.37
2473100790,20140718T000000,255000.0,3,1.5,115.19972,792.276784,115.19972,0.0,1.0,1967,0,47.4478,-122.157
8019200925,20150429T000000,315000.0,5,1.75,171.87055,1374.9644,163.50928,8.36127,1.5,1937,0,47.4935,-122.321
6071600450,20141120T000000,496600.0,4,2.25,187.66406,780.3851999999999,125.41905,62.24501,1.0,1961,0,47.5488,-122.171
5249803036,20140714T000000,380000.0,3,1.0,94.76106,445.9344,94.76106,0.0,1.0,1944,0,47.5615,-122.272
3222069151,20141110T000000,338950.0,3,1.75,149.57383,2089.945888,149.57383,0.0,1.0,1974,0,47.3443,-122.073
5561400610,20141019T000000,542500.0,5,3.5,253.62519,3948.3775,142.14159,111.4836,1.0,1989,0,47.4587,-121.996
5700000905,20140816T000000,739000.0,5,2.5,263.84452,464.515,150.50286,113.34166,1.0,1913,0,47.5817,-122.291
3362401935,20140619T000000,549000.0,4,1.75,119.84487,284.28318,119.84487,0.0,2.0,1906,0,47.6798,-122.348
2893000610,20140624T000000,252000.0,3,2.25,155.14801,732.168543,110.55457,44.59344,1.0,1977,0,47.4105,-122.18
7856410411,20140922T000000,1698890.0,4,4.5,358.60558,1416.399138,273.13482,85.47076,2.0,2004,0,47.56,-122.161
8156600155,20140611T000000,735000.0,4,1.75,228.54138,473.8053,134.70935,93.83203,1.5,1909,0,47.6782,-122.3
2560803248,20140709T000000,270000.0,4,2.5,154.21898,749.076889,154.21898,0.0,1.0,1978,0,47.3761,-122.32
1118001215,20150204T000000,2250000.0,3,2.5,317.72826,808.2561,268.48967,49.23859,1.0,1951,0,47.6352,-122.29
1437500035,20141010T000000,155000.0,2,1.0,93.83203,4000.031568,93.83203,0.0,1.5,1990,0,47.7105,-121.316
2124049229,20150302T000000,469000.0,4,2.5,208.10272,522.486472,141.21256,66.89016,1.0,1961,0,47.5574,-122.308
7129304225,20150108T000000,305000.0,4,2.25,217.39302,487.74075,217.39302,0.0,2.0,1965,0,47.5183,-122.266
7986400180,20140710T000000,675000.0,3,1.75,178.37376,418.0635,89.18688,89.18688,1.0,1924,0,47.6645,-122.357
809001970,20141231T000000,931000.0,3,2.5,228.54138,613.1598,144.92867999999999,83.6127,1.5,1929,0,47.6364,-122.351
7979900145,20150205T000000,385000.0,3,1.0,136.56741,1058.908394,136.56741,0.0,1.0,1950,0,47.746,-122.296
3299600040,20150214T000000,815000.0,3,2.5,315.8702,1155.899126,315.8702,0.0,2.0,2001,0,47.5611,-122.032
8651730580,20150330T000000,531000.0,3,2.25,177.44473,779.45617,177.44473,0.0,1.0,1979,0,47.73,-122.216
1250201175,20150323T000000,386500.0,4,1.0,130.0642,334.4508,65.0321,65.0321,1.0,1901,0,47.5972,-122.295
8651510610,20140626T000000,475580.0,3,1.75,141.21256,1029.829755,141.21256,0.0,1.0,1983,0,47.646,-122.068
7017200120,20140820T000000,358000.0,2,1.0,86.39979,471.668531,86.39979,0.0,1.0,1939,0,47.7095,-122.35
9272201385,20141022T000000,677500.0,5,1.0,217.39302,439.43119,168.15443,49.23859,2.0,1918,0,47.5895,-122.385
518500210,20140508T000000,868500.0,3,2.5,271.27676,366.223626,271.27676,0.0,3.0,2008,0,47.531,-122.204
3260000120,20150209T000000,599380.0,3,1.75,117.98681,682.83705,117.98681,0.0,1.0,1967,0,47.6046,-122.168
7504030220,20141008T000000,712000.0,4,2.25,227.61235,1111.11988,227.61235,0.0,1.0,1979,0,47.6351,-122.06
7972601885,20150430T000000,350000.0,5,1.75,128.20614,707.92086,109.62554,18.5806,1.0,1955,0,47.5279,-122.345
2331300395,20140510T000000,875000.0,4,2.0,234.11556,557.418,130.0642,104.05136,1.0,1921,2007,47.6767,-122.35
2597710450,20150304T000000,365000.0,3,2.25,212.74787,682.83705,212.74787,0.0,2.0,1988,0,47.429,-122.162
8122600145,20140521T000000,452000.0,4,2.0,154.21898,571.35345,78.96755,75.25143,1.0,1945,0,47.5371,-122.368
629000410,20150217T000000,915000.0,3,2.75,260.1284,905.80425,130.0642,130.0642,1.0,1957,0,47.5862,-122.202
7202380120,20150105T000000,482500.0,3,2.5,157.00607,285.026404,157.00607,0.0,2.0,2005,0,47.6763,-122.028
2926049437,20141014T000000,425000.0,3,1.0,109.62554,668.9016,109.62554,0.0,1.5,1949,0,47.7121,-122.333
9550202700,20141211T000000,460000.0,2,1.75,129.13517,386.47648,73.39337,55.7418,1.0,1916,0,47.6681,-122.324
1231000458,20140720T000000,666570.0,4,2.0,215.53496,687.4822,150.50286,65.0321,1.5,1913,0,47.5558,-122.269
9485930120,20141014T000000,390000.0,3,2.25,210.88981,2983.301136,161.65122,49.23859,1.0,1980,0,47.3451,-122.094
7923100410,20141009T000000,650000.0,4,1.75,245.26391999999998,763.198145,139.3545,105.90942,1.0,1966,0,47.5819,-122.125
2571910210,20141001T000000,305000.0,3,2.0,156.07704,788.467761,156.07704,0.0,1.0,1993,0,47.1959,-122.01
3395800155,20140805T000000,250000.0,3,1.0,91.97397,752.5143,91.97397,0.0,1.0,1949,0,47.4839,-122.341
9558040230,20150406T000000,438800.0,4,2.5,257.34131,411.746096,257.34131,0.0,2.0,2004,0,47.4541,-122.117
7129302185,20141215T000000,290000.0,2,1.0,88.25785,524.9019499999999,88.25785,0.0,1.0,1943,0,47.5149,-122.257
7841300230,20150501T000000,324950.0,4,2.0,200.67048,445.9344,119.84487,80.82561,2.0,1929,0,47.4777,-122.212
2768300650,20141201T000000,453000.0,3,2.5,153.28995,170.755714,117.98681,35.30314,2.0,1991,0,47.6666,-122.367
546000865,20140919T000000,556000.0,3,1.0,167.2254,372.076515,107.76748,59.45792,1.5,1929,0,47.6876,-122.38
7708300150,20141118T000000,315000.0,3,2.0,154.21898,1034.474905,154.21898,0.0,1.0,1971,0,47.4897,-121.787
3709500180,20140527T000000,445830.0,3,2.5,173.72861,506.228447,173.72861,0.0,2.0,2003,0,47.7557,-122.22
9273200145,20141010T000000,1260000.0,3,3.5,299.14766,367.89588,256.41228,42.73538,2.0,1991,0,47.5909,-122.384
2025700730,20140502T000000,287200.0,3,3.0,171.87055,1854.901298,101.26427,70.60628,1.0,1992,0,47.3493,-122.034
2215500220,20140923T000000,525000.0,4,1.5,146.78674,590.86308,119.84487,26.94187,1.5,1945,0,47.6873,-122.286
3758900220,20141226T000000,1135000.0,4,4.25,426.42477,1637.043763,293.57348,132.85129,2.0,2003,0,47.6973,-122.205
7229900925,20141010T000000,381000.0,3,1.75,250.8381,1695.108138,140.28353,110.55457,1.0,1967,0,47.4817,-122.097
6632900084,20140606T000000,360000.0,3,1.75,94.76106,652.17906,94.76106,0.0,1.5,1953,0,47.7362,-122.314
7137300040,20150504T000000,619000.0,5,3.5,274.06385,272.391596,274.06385,0.0,3.0,2004,0,47.5923,-122.298
222069029,20150219T000000,535000.0,2,1.75,165.36734,20881.714407,165.36734,0.0,1.0,1976,0,47.4158,-122.002
7518503685,20141009T000000,402000.0,2,1.0,65.96113,473.8053,65.96113,0.0,1.0,1905,0,47.6765,-122.381
7701930180,20141110T000000,600000.0,4,3.5,399.4829,6541.021521,251.76713,147.71577,2.0,1992,0,47.4472,-122.092
